event_id,date_denmark,home,away,league,bookmaker,market,label,home_odds,draw_odds,away_odds,over,under,yes,no,hdp,raw_odds,updated_at
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mateo Borrell (2),,,,3.750,,,,0.5,"{""label"": ""Mateo Borrell (2)"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mohammed Al Juhaif (2),,,,2.250,,,,0.5,"{""label"": ""Mohammed Al Juhaif (2)"", ""hdp"": 0.5, ""over"": ""2.250""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mohanad Al Qaydhi (2),,,,3.750,,,,0.5,"{""label"": ""Mohanad Al Qaydhi (2)"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saif Balhareth (2),,,,3.250,,,,0.5,"{""label"": ""Saif Balhareth (2)"", ""hdp"": 0.5, ""over"": ""3.250""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saleh Al Harthi (2),,,,3.750,,,,0.5,"{""label"": ""Saleh Al Harthi (2)"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Yvan Neyou (2),,,,3.750,,,,0.5,"{""label"": ""Yvan Neyou (2)"", ""hdp"": 0.5, ""over"": ""3.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,John Buckley (1),,,,9.000,,,,1.5,"{""label"": ""John Buckley (1)"", ""hdp"": 1.5, ""over"": ""9.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Myziane Maolida (1),,,,1.444,,,,1.5,"{""label"": ""Myziane Maolida (1)"", ""hdp"": 1.5, ""over"": ""1.444""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Awadh Khamis (2),,,,17.000,,,,1.5,"{""label"": ""Awadh Khamis (2)"", ""hdp"": 1.5, ""over"": ""17.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Burak Ince (2),,,,8.000,,,,1.5,"{""label"": ""Burak Ince (2)"", ""hdp"": 1.5, ""over"": ""8.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Khaled Narey (2),,,,9.000,,,,1.5,"{""label"": ""Khaled Narey (2)"", ""hdp"": 1.5, ""over"": ""9.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mohammed Al Juhaif (2),,,,9.000,,,,1.5,"{""label"": ""Mohammed Al Juhaif (2)"", ""hdp"": 1.5, ""over"": ""9.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saeed Al Rubaie (2),,,,10.000,,,,1.5,"{""label"": ""Saeed Al Rubaie (2)"", ""hdp"": 1.5, ""over"": ""10.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saud Salem (2),,,,17.000,,,,1.5,"{""label"": ""Saud Salem (2)"", ""hdp"": 1.5, ""over"": ""17.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Tokmac Nguen (2),,,,21.000,,,,3.5,"{""label"": ""Tokmac Nguen (2)"", ""hdp"": 3.5, ""over"": ""21.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulaziz Al Elewai (1),,,,1.363,,,,0.5,"{""label"": ""Abdulaziz Al Elewai (1)"", ""hdp"": 0.5, ""over"": ""1.363""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulfattah Asiri (1),,,,2.100,,,,0.5,"{""label"": ""Abdulfattah Asiri (1)"", ""hdp"": 0.5, ""over"": ""2.100""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulrahman Al Safari (1),,,,2.500,,,,0.5,"{""label"": ""Abdulrahman Al Safari (1)"", ""hdp"": 0.5, ""over"": ""2.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Adam Berry (1),,,,1.727,,,,0.5,"{""label"": ""Adam Berry (1)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Adi Adi (1),,,,1.727,,,,0.5,"{""label"": ""Adi Adi (1)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Edgaras Utkus (1),,,,3.000,,,,0.5,"{""label"": ""Edgaras Utkus (1)"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ibrahem Barabaa (1),,,,1.727,,,,0.5,"{""label"": ""Ibrahem Barabaa (1)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Iker Kortajarena (1),,,,1.727,,,,0.5,"{""label"": ""Iker Kortajarena (1)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Jamaan Al Dosari (1),,,,3.500,,,,0.5,"{""label"": ""Jamaan Al Dosari (1)"", ""hdp"": 0.5, ""over"": ""3.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Kevin N'Doram (1),,,,2.625,,,,0.5,"{""label"": ""Kevin N'Doram (1)"", ""hdp"": 0.5, ""over"": ""2.625""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mansour Camara (1),,,,2.750,,,,0.5,"{""label"": ""Mansour Camara (1)"", ""hdp"": 0.5, ""over"": ""2.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mazen Al Harbi (1),,,,1.444,,,,0.5,"{""label"": ""Mazen Al Harbi (1)"", ""hdp"": 0.5, ""over"": ""1.444""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Meshari Al Oufi (1),,,,1.571,,,,0.5,"{""label"": ""Meshari Al Oufi (1)"", ""hdp"": 0.5, ""over"": ""1.571""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mohammed Sawaan (1),,,,2.100,,,,0.5,"{""label"": ""Mohammed Sawaan (1)"", ""hdp"": 0.5, ""over"": ""2.100""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Nawaf Al Shuwaier (1),,,,3.000,,,,0.5,"{""label"": ""Nawaf Al Shuwaier (1)"", ""hdp"": 0.5, ""over"": ""3.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Odai Abdulghani (1),,,,2.750,,,,0.5,"{""label"": ""Odai Abdulghani (1)"", ""hdp"": 0.5, ""over"": ""2.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Rakan Jaman (1),,,,1.727,,,,0.5,"{""label"": ""Rakan Jaman (1)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ramiro Enrique (1),,,,1.200,,,,0.5,"{""label"": ""Ramiro Enrique (1)"", ""hdp"": 0.5, ""over"": ""1.200""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ramzi Solan (1),,,,1.727,,,,0.5,"{""label"": ""Ramzi Solan (1)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Rashid Al Mutairi (1),,,,2.750,,,,0.5,"{""label"": ""Rashid Al Mutairi (1)"", ""hdp"": 0.5, ""over"": ""2.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Uday Hussein (1),,,,2.625,,,,0.5,"{""label"": ""Uday Hussein (1)"", ""hdp"": 0.5, ""over"": ""2.625""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Yousef Al Honaifesh (1),,,,1.727,,,,0.5,"{""label"": ""Yousef Al Honaifesh (1)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulaziz Al Hatila (2),,,,2.500,,,,0.5,"{""label"": ""Abdulaziz Al Hatila (2)"", ""hdp"": 0.5, ""over"": ""2.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ahmed Majrashi (2),,,,1.727,,,,0.5,"{""label"": ""Ahmed Majrashi (2)"", ""hdp"": 0.5, ""over"": ""1.727""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Awadh Khamis (2),,,,3.400,,,,0.5,"{""label"": ""Awadh Khamis (2)"", ""hdp"": 0.5, ""over"": ""3.400""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Christian Bassogog (2),,,,1.615,,,,0.5,"{""label"": ""Christian Bassogog (2)"", ""hdp"": 0.5, ""over"": ""1.615""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Gokhan Gul (2),,,,2.375,,,,0.5,"{""label"": ""Gokhan Gul (2)"", ""hdp"": 0.5, ""over"": ""2.375""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Koray Gunter (2),,,,6.000,,,,0.5,"{""label"": ""Koray Gunter (2)"", ""hdp"": 0.5, ""over"": ""6.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Masalah Al Shaekh (2),,,,2.625,,,,0.5,"{""label"": ""Masalah Al Shaekh (2)"", ""hdp"": 0.5, ""over"": ""2.625""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Naif Asiri (2),,,,5.500,,,,0.5,"{""label"": ""Naif Asiri (2)"", ""hdp"": 0.5, ""over"": ""5.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saeed Al Rubaie (2),,,,2.500,,,,0.5,"{""label"": ""Saeed Al Rubaie (2)"", ""hdp"": 0.5, ""over"": ""2.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saud Salem (2),,,,3.400,,,,0.5,"{""label"": ""Saud Salem (2)"", ""hdp"": 0.5, ""over"": ""3.400""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Tokmac Nguen (2),,,,1.500,,,,0.5,"{""label"": ""Tokmac Nguen (2)"", ""hdp"": 0.5, ""over"": ""1.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulaziz Al Elewai (1),,,,2.625,,,,1.5,"{""label"": ""Abdulaziz Al Elewai (1)"", ""hdp"": 1.5, ""over"": ""2.625""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulfattah Asiri (1),,,,7.000,,,,1.5,"{""label"": ""Abdulfattah Asiri (1)"", ""hdp"": 1.5, ""over"": ""7.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdullah Masoud (1),,,,21.000,,,,1.5,"{""label"": ""Abdullah Masoud (1)"", ""hdp"": 1.5, ""over"": ""21.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulrahman Al Safari (1),,,,10.000,,,,1.5,"{""label"": ""Abdulrahman Al Safari (1)"", ""hdp"": 1.5, ""over"": ""10.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdurahman Al Dossari (1),,,,17.000,,,,1.5,"{""label"": ""Abdurahman Al Dossari (1)"", ""hdp"": 1.5, ""over"": ""17.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Adam Berry (1),,,,4.500,,,,1.5,"{""label"": ""Adam Berry (1)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Adi Adi (1),,,,4.500,,,,1.5,"{""label"": ""Adi Adi (1)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Edgaras Utkus (1),,,,13.000,,,,1.5,"{""label"": ""Edgaras Utkus (1)"", ""hdp"": 1.5, ""over"": ""13.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Hassan Al Asmari (1),,,,15.000,,,,1.5,"{""label"": ""Hassan Al Asmari (1)"", ""hdp"": 1.5, ""over"": ""15.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ibrahem Barabaa (1),,,,4.500,,,,1.5,"{""label"": ""Ibrahem Barabaa (1)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Iker Kortajarena (1),,,,4.500,,,,1.5,"{""label"": ""Iker Kortajarena (1)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Jamaan Al Dosari (1),,,,19.000,,,,1.5,"{""label"": ""Jamaan Al Dosari (1)"", ""hdp"": 1.5, ""over"": ""19.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Kevin N'Doram (1),,,,11.000,,,,1.5,"{""label"": ""Kevin N'Doram (1)"", ""hdp"": 1.5, ""over"": ""11.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mansour Camara (1),,,,13.000,,,,1.5,"{""label"": ""Mansour Camara (1)"", ""hdp"": 1.5, ""over"": ""13.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mazen Al Harbi (1),,,,3.250,,,,1.5,"{""label"": ""Mazen Al Harbi (1)"", ""hdp"": 1.5, ""over"": ""3.250""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Meshari Al Oufi (1),,,,3.750,,,,1.5,"{""label"": ""Meshari Al Oufi (1)"", ""hdp"": 1.5, ""over"": ""3.750""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mohammed Sawaan (1),,,,7.000,,,,1.5,"{""label"": ""Mohammed Sawaan (1)"", ""hdp"": 1.5, ""over"": ""7.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Nawaf Al Shuwaier (1),,,,13.000,,,,1.5,"{""label"": ""Nawaf Al Shuwaier (1)"", ""hdp"": 1.5, ""over"": ""13.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Norbert Gyomber (1),,,,15.000,,,,1.5,"{""label"": ""Norbert Gyomber (1)"", ""hdp"": 1.5, ""over"": ""15.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Odai Abdulghani (1),,,,13.000,,,,1.5,"{""label"": ""Odai Abdulghani (1)"", ""hdp"": 1.5, ""over"": ""13.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Rakan Jaman (1),,,,4.500,,,,1.5,"{""label"": ""Rakan Jaman (1)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ramiro Enrique (1),,,,1.909,,,,1.5,"{""label"": ""Ramiro Enrique (1)"", ""hdp"": 1.5, ""over"": ""1.909""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ramzi Solan (1),,,,4.500,,,,1.5,"{""label"": ""Ramzi Solan (1)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Rashid Al Mutairi (1),,,,13.000,,,,1.5,"{""label"": ""Rashid Al Mutairi (1)"", ""hdp"": 1.5, ""over"": ""13.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Shaquille Pinas (1),,,,17.000,,,,1.5,"{""label"": ""Shaquille Pinas (1)"", ""hdp"": 1.5, ""over"": ""17.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Sultan Al-Shahri (1),,,,15.000,,,,1.5,"{""label"": ""Sultan Al-Shahri (1)"", ""hdp"": 1.5, ""over"": ""15.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Uday Hussein (1),,,,11.000,,,,1.5,"{""label"": ""Uday Hussein (1)"", ""hdp"": 1.5, ""over"": ""11.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Yousef Al Honaifesh (1),,,,4.500,,,,1.5,"{""label"": ""Yousef Al Honaifesh (1)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Abdulaziz Al Hatila (2),,,,10.000,,,,1.5,"{""label"": ""Abdulaziz Al Hatila (2)"", ""hdp"": 1.5, ""over"": ""10.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ahmed Majrashi (2),,,,4.500,,,,1.5,"{""label"": ""Ahmed Majrashi (2)"", ""hdp"": 1.5, ""over"": ""4.500""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Petros Araujo (2),,,,17.000,,,,1.5,"{""label"": ""Petros Araujo (2)"", ""hdp"": 1.5, ""over"": ""17.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Christian Bassogog (2),,,,4.000,,,,1.5,"{""label"": ""Christian Bassogog (2)"", ""hdp"": 1.5, ""over"": ""4.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Gokhan Gul (2),,,,9.000,,,,1.5,"{""label"": ""Gokhan Gul (2)"", ""hdp"": 1.5, ""over"": ""9.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Ibrahim Ashi (2),,,,21.000,,,,1.5,"{""label"": ""Ibrahim Ashi (2)"", ""hdp"": 1.5, ""over"": ""21.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Juan Sebastian Pedroza (2),,,,17.000,,,,1.5,"{""label"": ""Juan Sebastian Pedroza (2)"", ""hdp"": 1.5, ""over"": ""17.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Masalah Al Shaekh (2),,,,11.000,,,,1.5,"{""label"": ""Masalah Al Shaekh (2)"", ""hdp"": 1.5, ""over"": ""11.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mateo Borrell (2),,,,21.000,,,,1.5,"{""label"": ""Mateo Borrell (2)"", ""hdp"": 1.5, ""over"": ""21.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Mohanad Al Qaydhi (2),,,,21.000,,,,1.5,"{""label"": ""Mohanad Al Qaydhi (2)"", ""hdp"": 1.5, ""over"": ""21.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saif Balhareth (2),,,,17.000,,,,1.5,"{""label"": ""Saif Balhareth (2)"", ""hdp"": 1.5, ""over"": ""17.000""}",2026-05-12T10:21:06.824Z
64055855,2026-05-12 18:20,Al-Kholood,Al-Okhdood Club,Saudi Arabia - Saudi Pro League,Bet365,Player Shots on Target,Saleh Al Harthi (2),,,,21.000,,,,1.5,"{""label"": ""Saleh Al Harthi (2)"", ""hdp"": 1.5, ""over"": ""21.000""}",2026-05-12T10:21:06.824Z
