fixture_id,league,league_id,season,match_date,match_time,home_team,away_team,source,fetched_at_utc
odds_api_io_70379164,bolivia-division-profesional,bolivia-division-profesional,upcoming,2026-05-14,00:00,Club Bolivar,CA Nacional Potosi,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401296,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,00:30,Clube do Remo PA,EC Bahia BA,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68156608,usa-mls-next-pro,usa-mls-next-pro,upcoming,2026-05-14,00:00,Colorado Rapids 2,Austin FC II,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69757834,denmark-dbu-pokalen,denmark-dbu-pokalen,upcoming,2026-05-14,15:00,FC Copenhagen,FC Midtjylland,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401298,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,23:00,CR Brasil AL,Fortaleza EC CE,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71450700,mexico-liga-mx-clausura,mexico-liga-mx-clausura,upcoming,2026-05-14,02:00,CF Cruz Azul,CD Guadalajara,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299162,usa-mls,usa-mls,upcoming,2026-05-14,00:30,FC Dallas,Vancouver Whitecaps FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71458150,costa-rica-primera-division-clausura,costa-rica-primera-division-clausura,upcoming,2026-05-14,02:00,Deportivo Saprissa San Jose,CS Herediano,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71336696,oman-omani-league,oman-omani-league,upcoming,2026-05-14,14:05,Dhofar SCSC,Al Shabab,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71403932,bahrain-2nd-division,bahrain-2nd-division,upcoming,2026-05-14,16:00,East Riffa,Qalali Club,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401286,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,00:30,EC Jacuipense BA,SE Palmeiras SP,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70844428,iceland-4-deild,iceland-4-deild,upcoming,2026-05-14,12:00,Ellidi,Vaengir Jupiters,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70774892,cameroon-elite-one,cameroon-elite-one,upcoming,2026-05-14,13:00,Fauve Azur de Yaounde,Gazelle FA de Garoua,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61591362,austria-2-liga,austria-2-liga,upcoming,2026-05-14,15:00,First Vienna FC 1894,Schwarz-Weiss Bregenz,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67919620,norway-3rd-division-group-2,norway-3rd-division-group-2,upcoming,2026-05-14,13:00,Fk Kvik Trondheim,Strindheim TF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70906780,bulgaria-parva-liga,bulgaria-parva-liga,upcoming,2026-05-14,12:15,FK Septemvri Sofia,FK Spartak 1918 Varna,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67915824,norway-2nd-division-group-1,norway-2nd-division-group-1,upcoming,2026-05-14,13:30,FK Vidar,Sotra SK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70820614,iceland-cup,iceland-cup,upcoming,2026-05-14,15:00,Fylkir Reykjavik,FH Hafnarfjordur,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67919260,norway-3rd-division-group-1,norway-3rd-division-group-1,upcoming,2026-05-14,16:00,Gamle Oslo FK,SF Grei,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61624646,spain-laliga,spain-laliga,upcoming,2026-05-14,18:00,Girona FC,Real Sociedad San Sebastian,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_SP1_2026-05-14_Girona_Sociedad,la_liga,SP1,upcoming,2026-05-14,19:00,Girona,Sociedad,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_67919890,norway-3rd-division-group-3,norway-3rd-division-group-3,upcoming,2026-05-14,17:00,Gneist,Austevoll,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71453180,mexico-u21-liga-mx,mexico-u21-liga-mx,upcoming,2026-05-14,00:00,Guadalajara,Club America,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70929770,israel-national-league,israel-national-league,upcoming,2026-05-14,16:00,Hapoel Hadera FC,Hapoel Ra`anana FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71456920,israel-liga-al-women,israel-liga-al-women,upcoming,2026-05-14,15:10,Hapoel Nir Ramat Hasharon,Maccabi Kishronot Hadera,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71218680,faroe-islands-logmanssteypid,faroe-islands-logmanssteypid,upcoming,2026-05-14,14:00,HB Torshavn,Vikingur Gota,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67563266,zimbabwe-premier-soccer-league,zimbabwe-premier-soccer-league,upcoming,2026-05-14,13:00,Herentals FC,Dynamos Harare FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67920352,norway-3rd-division-group-4,norway-3rd-division-group-4,upcoming,2026-05-14,12:00,Hinna,FK Haugesund 2,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70318288,denmark-1-division,denmark-1-division,upcoming,2026-05-14,11:00,Hobro IK,Aarhus Fremad,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67915572,norway-2nd-division-group-2,norway-2nd-division-group-2,upcoming,2026-05-14,13:00,Hoenefoss BK,Stjordals-Blink,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71343346,finland-suomen-cup-women,finland-suomen-cup-women,upcoming,2026-05-14,12:00,HPS II,FC Honka,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68156610,usa-mls-next-pro,usa-mls-next-pro,upcoming,2026-05-14,00:00,Huntsville City FC,FC Cincinnati 2,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68310890,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,14:00,IF Karlstad Fotbol,IFK Stocksund,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70820616,iceland-cup,iceland-cup,upcoming,2026-05-14,14:00,IF Vestri,Grotta,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68344646,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,11:00,IFK Berga,Rappe GOIF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68377548,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,16:30,IK Sleipner,Smedby AIS,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70929772,israel-national-league,israel-national-league,upcoming,2026-05-14,16:00,Ironi Modiin,Hapoel Acre FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71403930,bahrain-2nd-division,bahrain-2nd-division,upcoming,2026-05-14,16:00,Isa Town,Al Ittifaq BHR,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71343350,finland-suomen-cup-women,finland-suomen-cup-women,upcoming,2026-05-14,10:00,JaPS,FC KTP,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70820618,iceland-cup,iceland-cup,upcoming,2026-05-14,14:00,KA Akureyri,KF Aegir,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70683966,finland-kolmonen,finland-kolmonen,upcoming,2026-05-14,16:00,KaaPo,Vg-62,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69924662,finland-kolmonen,finland-kolmonen,upcoming,2026-05-14,14:00,Kjp Kouvola,Lautp,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68377658,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,12:00,Landvetter IS,IF Boljan Falkenberg,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68042486,paraguay-division-de-honor-apertura,paraguay-division-de-honor-apertura,upcoming,2026-05-14,20:00,Libertad Asuncion,CS 2 de Mayo,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68320174,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,13:00,Lidkopings FK,Grebbestads IF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67921064,norway-3rd-division-group-6,norway-3rd-division-group-6,upcoming,2026-05-14,13:00,Lillehammer FK,FK Gjoevik-Lyn,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67126094,sweden-superettan,sweden-superettan,upcoming,2026-05-14,15:00,Ljungskile SK,GIF Sundsvall,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70906778,bulgaria-parva-liga,bulgaria-parva-liga,upcoming,2026-05-14,17:15,FC Lokomotiv 1929 Sofia,PFK Beroe Stara Zagora,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67919258,norway-3rd-division-group-1,norway-3rd-division-group-1,upcoming,2026-05-14,13:00,Lokomotiv Oslo,FK Union Carl Berner,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70683964,finland-kolmonen,finland-kolmonen,upcoming,2026-05-14,13:00,Masku,LTU,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69289830,puerto-rico-lpr-pro,puerto-rico-lpr-pro,upcoming,2026-05-14,00:30,Metropolitan FA San Juan,Ponce FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299166,usa-mls,usa-mls,upcoming,2026-05-14,00:30,Minnesota United FC,Colorado Rapids,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70267784,sweden-svenska-cup,sweden-svenska-cup,upcoming,2026-05-14,13:00,Mjallby AIF,Hammarby IF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70479350,tanzania-premier-league,tanzania-premier-league,upcoming,2026-05-14,11:00,Mtibwa Sugar FC,Kmc FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67919604,norway-3rd-division-group-2,norway-3rd-division-group-2,upcoming,2026-05-14,12:00,Nardo FK,Byaasen,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70090084,india-i-league-2,india-i-league-2,upcoming,2026-05-14,09:30,Neroca FC,Sudeva Delhi FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67919608,norway-3rd-division-group-2,norway-3rd-division-group-2,upcoming,2026-05-14,12:00,Ntnui,Orkla,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70344940,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,11:00,Nykopings BIS,Lindo FF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67921052,norway-3rd-division-group-6,norway-3rd-division-group-6,upcoming,2026-05-14,12:00,Oppsal IF,Raade IL,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68310884,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,11:00,Piteaa IF,FBK Karlstad,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70906776,bulgaria-parva-liga,bulgaria-parva-liga,upcoming,2026-05-14,14:45,POFC Botev Vratsa,PFC Montana 1921,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68156612,usa-mls-next-pro,usa-mls-next-pro,upcoming,2026-05-14,00:00,Portland Timbers II,Minnesota United FC 2,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71370044,jamaica-premier-league,jamaica-premier-league,upcoming,2026-05-14,02:00,Portmore United,Racing United FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69090814,usa-usl-league-two,usa-usl-league-two,upcoming,2026-05-14,00:00,Project 51O,Almaden FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67921056,norway-3rd-division-group-6,norway-3rd-division-group-6,upcoming,2026-05-14,13:00,Raelingen,Brumunddal Fotball,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_SP1_2026-05-14_Real_Madrid_Oviedo,la_liga,SP1,upcoming,2026-05-14,20:30,Real Madrid,Oviedo,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_61624656,spain-laliga,spain-laliga,upcoming,2026-05-14,19:30,Real Madrid,Real Oviedo,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299170,usa-mls,usa-mls,upcoming,2026-05-14,01:30,Real Salt Lake,Houston Dynamo,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71423498,zambia-super-league,zambia-super-league,upcoming,2026-05-14,13:00,Red Arrows,Green Eagles,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299168,usa-mls,usa-mls,upcoming,2026-05-14,00:30,Saint Louis City SC,Los Angeles FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70981006,austria-amateur-ofb-cup-women,austria-amateur-ofb-cup-women,upcoming,2026-05-14,12:30,FC Salzburg Frauen,FK Austria Wien,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71336698,oman-omani-league,oman-omani-league,upcoming,2026-05-14,15:20,Samail SC,Sohar,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299172,usa-mls,usa-mls,upcoming,2026-05-14,01:30,San Diego FC,Austin FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69090820,usa-usl-league-two,usa-usl-league-two,upcoming,2026-05-14,02:00,San Juan FC,San Francisco Glens SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70945864,iran-azadegan-league,iran-azadegan-league,upcoming,2026-05-14,13:15,Sanat Mes Kerman FC,Mes Shahr-e Babak,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67921068,norway-3rd-division-group-6,norway-3rd-division-group-6,upcoming,2026-05-14,16:00,Sandefjord Fotball 2,Drobak-Frogn,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70401290,brazil-copa-do-brasil,brazil-copa-do-brasil,upcoming,2026-05-14,22:30,SC Corinthians SP,Barra FC SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299174,usa-mls,usa-mls,upcoming,2026-05-14,01:30,Seattle Sounders,San Jose Earthquakes,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70945796,iran-azadegan-league,iran-azadegan-league,upcoming,2026-05-14,13:00,Shahrdari Nowshahr,FC Fard Alborz,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70926664,ethiopia-premier-league,ethiopia-premier-league,upcoming,2026-05-14,12:00,Shire Endaselassie FC,Ethiopian Coffee SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70926662,ethiopia-premier-league,ethiopia-premier-league,upcoming,2026-05-14,10:00,Sidama Bunna SC,Hadiya Hossana FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_63637929,azerbaijan-first-division,azerbaijan-first-division,upcoming,2026-05-14,13:00,Simal,Difai Agsu,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70448378,switzerland-super-league,switzerland-super-league,upcoming,2026-05-14,14:30,FC Sion,FC Lugano,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69924102,finland-kolmonen,finland-kolmonen,upcoming,2026-05-14,08:00,SJK-J,FC Kiisto,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61591360,austria-2-liga,austria-2-liga,upcoming,2026-05-14,15:00,SK Austria Klagenfurt,FC Liefering,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61591372,austria-2-liga,austria-2-liga,upcoming,2026-05-14,15:00,SK Sturm Graz II,Rapid Wien II,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67915820,norway-2nd-division-group-1,norway-2nd-division-group-1,upcoming,2026-05-14,12:30,SK Traeff,Lysekloster,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61591366,austria-2-liga,austria-2-liga,upcoming,2026-05-14,15:00,SKN St Polten,FC Hertha Wels,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66299164,usa-mls,usa-mls,upcoming,2026-05-14,00:30,Sporting Kansas City,Los Angeles Galaxy,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67920356,norway-3rd-division-group-4,norway-3rd-division-group-4,upcoming,2026-05-14,12:00,Stabaek Fotball 2,Brodd,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70774888,cameroon-elite-one,cameroon-elite-one,upcoming,2026-05-14,14:30,Stade Renard,Aigle Royal,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61541420,austria-amateur-regionalliga-west,austria-amateur-regionalliga-west,upcoming,2026-05-14,15:00,SV Kuchl,FC Kitzbuhel,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61927890,austria-amateur-vorarlberg-eliteliga,austria-amateur-vorarlberg-eliteliga,upcoming,2026-05-14,09:00,SV Lochau,FC Wolfurt,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68774142,estonia-esiliiga,estonia-esiliiga,upcoming,2026-05-14,16:00,FC Tallinn,JK Tallinna Kalev,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70479314,tanzania-premier-league,tanzania-premier-league,upcoming,2026-05-14,11:00,Tanzania Prisons,Fountain Gate FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70448380,switzerland-super-league,switzerland-super-league,upcoming,2026-05-14,14:30,FC Thun,Young Boys Bern,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68377650,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,11:00,Torslanda IK,Qviding FIF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68311592,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,14:00,Trelleborgs FF,Jonkopings Sodra IF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68311594,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,14:00,FC Trollhattan,Ariana FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67915570,norway-2nd-division-group-2,norway-2nd-division-group-2,upcoming,2026-05-14,11:00,Tromsdalen UIL,Grorud IL,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68311588,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,11:00,Tvaakers IF,BK Olympic,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69539870,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,12:00,Umea FF,Fransta IK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69491788,belgium-beker-van-belgie,belgium-beker-van-belgie,upcoming,2026-05-14,13:00,Union Saint-Gilloise,RSC Anderlecht,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71203972,armenia-armenian-cup,armenia-armenian-cup,upcoming,2026-05-14,15:00,FC Urartu Yerevan,FC Noah Yerevan,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61624652,spain-laliga,spain-laliga,upcoming,2026-05-14,17:00,Valencia CF,Rayo Vallecano,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
fd_SP1_2026-05-14_Valencia_Vallecano,la_liga,SP1,upcoming,2026-05-14,18:00,Valencia,Vallecano,football_data_fixtures_proxy,2026-05-13T14:11:22.644318+00:00
odds_api_io_68310886,sweden-ettan-relegation/promotion,sweden-ettan-relegation/promotion,upcoming,2026-05-14,11:00,Vasalunds IF,Gefle IF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68377654,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,11:00,Vastra Frolunda IF,IK Kongahalla,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68344650,sweden-division-2-promotion-playoffs,sweden-division-2-promotion-playoffs,upcoming,2026-05-14,12:00,Vaxjo Norra,Linero IF,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70648002,germany-amateur-dfb-pokal-women,germany-amateur-dfb-pokal-women,upcoming,2026-05-14,14:00,VfL Wolfsburg,Bayern Munich,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67920350,norway-3rd-division-group-4,norway-3rd-division-group-4,upcoming,2026-05-14,12:00,Viking FK 2,Akra,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69090812,usa-usl-league-two,usa-usl-league-two,upcoming,2026-05-14,00:00,Weston FC,Miami AC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66627496,switzerland-challenge-league,switzerland-challenge-league,upcoming,2026-05-15,18:15,FC Aarau,Yverdon-Sport,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71240192,australia-a-league,australia-a-league,upcoming,2026-05-15,09:35,Adelaide United FC,Auckland FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_71343380,cyprus-1st-division,cyprus-1st-division,upcoming,2026-05-15,16:00,Akritas Chlorakas,AEL Limassol,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_64055881,saudi-arabia-saudi-pro-league,saudi-arabia-saudi-pro-league,upcoming,2026-05-15,18:00,Al-Taawoun FC,Al-Riyadh SC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61301251,england-premier-league,england-premier-league,upcoming,2026-05-15,19:00,Aston Villa,Liverpool FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70698890,iceland-3-deild,iceland-3-deild,upcoming,2026-05-15,19:15,Augnablik Kopavogur,KA Asvellir,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70318290,denmark-1-division,denmark-1-division,upcoming,2026-05-15,17:00,B93 Copenhagen,Aalborg BK,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_69767360,australia-npl-western-australia-women,australia-npl-western-australia-women,upcoming,2026-05-15,11:00,Balcatta FC,Fremantle City FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68995146,china-chinese-super-league,china-chinese-super-league,upcoming,2026-05-15,12:00,Beijing Guoan,Qingdao Hainiu FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68160146,australia-victoria-npl,australia-victoria-npl,upcoming,2026-05-15,10:30,Bentleigh Greens,Heidelberg United FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_68162372,australia-victoria-npl-women,australia-victoria-npl-women,upcoming,2026-05-15,08:15,Bentleigh Greens SC,Heidelberg United FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67691594,australia-nsw-league-one,australia-nsw-league-one,upcoming,2026-05-15,10:15,Blacktown Spartans,Bull FC Academy,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_66854046,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,18:45,Bohemians Dublin FC,Drogheda United FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67878238,australia-queensland-npl,australia-queensland-npl,upcoming,2026-05-15,09:15,Brisbane Roar FC,Lions FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67903672,australia-queensland-premier-league-1,australia-queensland-premier-league-1,upcoming,2026-05-15,10:30,Caboolture FC,North Star FC,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_67905666,australia-u23-queensland-premier-league-1,australia-u23-queensland-premier-league-1,upcoming,2026-05-15,08:30,Caboolture Sports FC,North Star,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_70881658,peru-liga-1,peru-liga-1,upcoming,2026-05-15,20:00,FC Cajamarca,Sporting Cristal,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
odds_api_io_61730242,turkiye-super-lig,turkiye-super-lig,upcoming,2026-05-15,17:00,Caykur Rizespor,Besiktas Istanbul,odds_api_io_events_bookmaker_filtered,2026-05-13T14:11:23.336889+00:00
