fixture_id,league,league_id,season,match_date,match_time,home_team,away_team,source,fetched_at_utc,event_status
odds_api_io_66627494,switzerland-challenge-league,switzerland-challenge-league,upcoming,2026-05-15,18:15,Etoile Carouge FC,AC Bellinzona,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66627496,switzerland-challenge-league,switzerland-challenge-league,upcoming,2026-05-15,18:15,FC Aarau,Yverdon-Sport,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_61062331,poland-ekstraklasa,poland-ekstraklasa,upcoming,2026-05-15,18:30,Korona Kielce,Widzew Lodz,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_61623902,spain-laliga-2,spain-laliga-2,upcoming,2026-05-15,18:30,CD Castellon,Cadiz CF,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_63004425,poland-i-liga,poland-i-liga,upcoming,2026-05-15,18:30,Polonia Warszawa,Wisla Krakow,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_71401832,scotland-premiership,scotland-premiership,upcoming,2026-05-15,18:45,Partick Thistle FC,Dunfermline Athletic FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854046,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,18:45,Bohemians Dublin FC,Drogheda United FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854050,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,18:45,Saint Patrick´s Athletic FC,Shelbourne FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854052,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,18:45,Waterford FC,Derry City FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854756,ireland-first-division,ireland-first-division,upcoming,2026-05-15,18:45,Cobh Ramblers,Athlone Town AFC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854758,ireland-first-division,ireland-first-division,upcoming,2026-05-15,18:45,Kerry FC,Wexford FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854760,ireland-first-division,ireland-first-division,upcoming,2026-05-15,18:45,Treaty United,Finn Harps FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854762,ireland-first-division,ireland-first-division,upcoming,2026-05-15,18:45,University College Dublin,Bray Wanderers AFC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_70207498,belgium-pro-league,belgium-pro-league,upcoming,2026-05-15,18:45,Oud-Heverlee Leuven,Royal Antwerp FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_61732304,portugal-liga-portugal-2,portugal-liga-portugal-2,upcoming,2026-05-15,19:00,Leixoes SC,Lusitania FC Lourosa,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_71242316,england-league-two,england-league-two,upcoming,2026-05-15,19:00,Notts County,Chesterfield FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_61301251,england-premier-league,england-premier-league,upcoming,2026-05-15,19:00,Aston Villa,Liverpool FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_61623898,spain-laliga-2,spain-laliga-2,upcoming,2026-05-15,19:00,Cordoba CF,Albacete Balompie,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_66854048,ireland-premier-division,ireland-premier-division,upcoming,2026-05-15,19:00,Dundalk FC,Shamrock Rovers,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_70687986,iceland-2-deild,iceland-2-deild,upcoming,2026-05-15,19:15,Haukar Hafnarfjordur,Fjolnir,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_70687988,iceland-2-deild,iceland-2-deild,upcoming,2026-05-15,19:15,Kari,Hviti Riddarinn,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_70698890,iceland-3-deild,iceland-3-deild,upcoming,2026-05-15,19:15,Augnablik Kopavogur,KA Asvellir,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_70698892,iceland-3-deild,iceland-3-deild,upcoming,2026-05-15,19:15,KH Hlidarendi,Ymir Kopavogur,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_68042480,paraguay-division-de-honor-apertura,paraguay-division-de-honor-apertura,upcoming,2026-05-15,20:00,Rubio Nu,Nacional Asuncion,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_68042484,paraguay-division-de-honor-apertura,paraguay-division-de-honor-apertura,upcoming,2026-05-15,20:00,Sportivo Trinidense,Cerro Porteno,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_70881658,peru-liga-1,peru-liga-1,upcoming,2026-05-15,20:00,FC Cajamarca,Sporting Cristal,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_68687648,ecuador-ligapro-primera-a,ecuador-ligapro-primera-a,upcoming,2026-05-15,21:30,LDU Quito,CD Tecnico Universitario,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_71459872,uruguay-primera-division,uruguay-primera-division,upcoming,2026-05-15,23:00,Montevideo City Torque,Club Nacional de Football,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
odds_api_io_71172364,venezuela-primera-division,venezuela-primera-division,upcoming,2026-05-15,23:30,Deportivo La Guaira,UCV FC,odds_api_io_events_bookmaker_filtered,2026-05-14T02:30:51.920419+00:00,pending
