raw_file,event_id,home_team,away_team,sport,league,bookmaker,market_name,market_type,line_or_label,outcome_rows
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Spread HT,Handicap / Spread,0.25,1
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Totals HT,Goals total / Over-Under,1,1
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Corners Totals,Goals total / Over-Under,9,1
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Corners Totals HT,Goals total / Over-Under,4,1
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Corners,Other / Unknown,9,1
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Correct Score,Correct score,0-0,15
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365,Corners 2-Way,Other / Unknown,8.5,1
odds_multi_extra_1_latest.json,71452804,Municipal Limeno,CD FAS Santa Ana,Football,"El Salvador - Primera Division, Clausura",Bet365 (no latency),Spread,Handicap / Spread,0.5,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Double Chance,Double chance,Draw or Shaanxi Union,3
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Spread,Handicap / Spread,1.25,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Totals,Goals total / Over-Under,2.75,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Spread HT,Handicap / Spread,0.5,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Totals HT,Goals total / Over-Under,1,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Corners Totals,Goals total / Over-Under,9,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Corners Totals HT,Goals total / Over-Under,4,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Method of Victory,Other / Unknown,90 Mins (1),2
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Corners,Other / Unknown,9,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Corners 2-Way,Other / Unknown,8.5,1
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Correct Score,Correct score,0-0,19
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,70968242,Shenzhen 2028 FC,Shaanxi Union FC,Football,China - FA Cup,Bet365 (no latency),Spread,Handicap / Spread,1.25,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Double Chance,Double chance,Dalian Kewei or Draw,3
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Spread,Handicap / Spread,0.75,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Totals,Goals total / Over-Under,2.25,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Spread HT,Handicap / Spread,0.25,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Totals HT,Goals total / Over-Under,1,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Corners Totals,Goals total / Over-Under,9.5,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Corners Totals HT,Goals total / Over-Under,4.5,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Method of Victory,Other / Unknown,90 Mins (1),2
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Corners 2-Way,Other / Unknown,9.5,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Corners,Other / Unknown,9,1
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365,Correct Score,Correct score,0-0,16
odds_multi_extra_2_latest.json,70968246,Dalian Kewei,Nantong Zhiyun,Football,China - FA Cup,Bet365 (no latency),Spread,Handicap / Spread,0.75,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Double Chance,Double chance,Draw or Club America (W),3
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Spread,Handicap / Spread,0.5,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Totals,Goals total / Over-Under,3,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Both Teams To Score,Both teams to score,,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Spread HT,Handicap / Spread,0.25,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Totals HT,Goals total / Over-Under,1.25,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,European Handicap,Handicap / Spread,-1,5
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Alternative Asian Handicap,Handicap / Spread,0,16
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Both Teams To Score 2H,Both teams to score,,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Both Teams To Score HT,Both teams to score,,1
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Correct Score,Correct score,0-0,22
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Number of Goals In Match,Other / Unknown,2 or 3 goals,3
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Team Total Goals Away,Goals total / Over-Under,0.5,6
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Team Total Goals Home,Goals total / Over-Under,0.5,5
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Exact Total Goals,Goals total / Over-Under,0 Goals,8
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Alternative Goal Line,Other / Unknown,1.5,15
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Specials,Other / Unknown,To Win From Behind (1),2
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,1st Half Handicap,Handicap / Spread,Tie (-1),2
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365,Alternative Total Goals,Goals total / Over-Under,0.5,8
odds_multi_extra_2_latest.json,71454736,CF Monterrey,Club America,Football,"Mexico - Liga MX, Women, Clausura",Bet365 (no latency),Spread,Handicap / Spread,0.5,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Double Chance,Double chance,Draw or Prospect United U20,3
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Spread,Handicap / Spread,1,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Totals,Goals total / Over-Under,3.5,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Spread HT,Handicap / Spread,0.5,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,1st Half Goal Line,Half-time / Period,1.5,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Correct Score,Correct score,0-0,23
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365 (no latency),Spread,Handicap / Spread,1,1
odds_multi_extra_2_latest.json,67693536,Hurstville FC,Prospect United,Football,Australia - U20 NSW Premier League 2,Bet365 (no latency),Totals,Goals total / Over-Under,3.5,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Double Chance,Double chance,Draw or Redlands United U23,3
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Spread,Handicap / Spread,-1.5,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Totals,Goals total / Over-Under,4,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Spread HT,Handicap / Spread,-0.5,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Corners Totals,Goals total / Over-Under,9.5,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,1st Half Goal Line,Half-time / Period,1.5,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Correct Score,Correct score,0-0,25
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365 (no latency),Spread,Handicap / Spread,-1.5,1
odds_multi_extra_2_latest.json,67905668,Logan Lightning,Redlands United,Football,Australia - U23 Queensland Premier League 1,Bet365 (no latency),Totals,Goals total / Over-Under,4,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Double Chance,Double chance,Auckland FC Reserves or Auckland City,3
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Spread,Handicap / Spread,1,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Totals,Goals total / Over-Under,3.25,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Spread HT,Handicap / Spread,0.5,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Totals HT,Goals total / Over-Under,1.25,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365,Correct Score,Correct score,0-0,22
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365 (no latency),Spread,Handicap / Spread,1,1
odds_multi_extra_2_latest.json,69460606,Auckland FC Reserves,Auckland City FC,Football,New Zealand - National League,Bet365 (no latency),Totals,Goals total / Over-Under,3.25,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Double Chance,Double chance,Caboolture FC U23 or Draw,3
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Spread,Handicap / Spread,0.25,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Totals,Goals total / Over-Under,3.5,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Spread HT,Handicap / Spread,0,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,1st Half Goal Line,Half-time / Period,1.5,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365,Correct Score,Correct score,0-0,22
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365 (no latency),Spread,Handicap / Spread,0.25,1
odds_multi_extra_2_latest.json,67905666,Caboolture Sports FC,North Star,Football,Australia - U23 Queensland Premier League 1,Bet365 (no latency),Totals,Goals total / Over-Under,3.5,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Double Chance,Double chance,Draw or Bulleen Lions U23,3
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Spread,Handicap / Spread,0.25,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Totals,Goals total / Over-Under,3.75,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Spread HT,Handicap / Spread,0.25,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Correct Score,Correct score,0-0,22
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,1st Half Goal Line,Half-time / Period,1.5,1
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,68160922,Northcote City FC,FC Bulleen Lions,Football,Australia - U23 Victoria Premier League 1,Bet365 (no latency),Spread,Handicap / Spread,0.25,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Double Chance,Double chance,Draw or Eltham Redbacks U23,3
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Spread,Handicap / Spread,-0.5,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Totals,Goals total / Over-Under,3.75,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Spread HT,Handicap / Spread,-0.25,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Correct Score,Correct score,0-0,22
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,1st Half Goal Line,Half-time / Period,1.5,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365 (no latency),Spread,Handicap / Spread,-0.5,1
odds_multi_extra_2_latest.json,68160934,Melbourne Knights FC,Eltham Redbacks FC,Football,Australia - U23 Victoria Premier League 1,Bet365 (no latency),Totals,Goals total / Over-Under,3.75,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,ML,1X2 / Match result,,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Spread,Handicap / Spread,4,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Totals,Goals total / Over-Under,5.25,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Spread HT,Handicap / Spread,1.75,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Totals HT,Goals total / Over-Under,2.25,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Correct Score,Correct score,0-0,37
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365 (no latency),Spread,Handicap / Spread,4,1
odds_multi_extra_2_latest.json,68162372,Bentleigh Greens SC,Heidelberg United FC,Football,"Australia - Victoria NPL, Women",Bet365 (no latency),Totals,Goals total / Over-Under,5.25,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,ML,1X2 / Match result,,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Draw No Bet,Other / Unknown,,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Double Chance,Double chance,Draw or Gold Coast Knights,3
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Spread,Handicap / Spread,-0.25,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Totals,Goals total / Over-Under,3.25,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Goals Over/Under,Goals total / Over-Under,2.5,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Both Teams To Score,Both teams to score,,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Spread HT,Handicap / Spread,-0.25,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Totals HT,Goals total / Over-Under,1.25,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,European Handicap,Handicap / Spread,-1,2
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Corners Totals,Goals total / Over-Under,10,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Corners Totals HT,Goals total / Over-Under,4.5,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Both Teams To Score HT,Both teams to score,,1
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Half Time Result,Half-time / Period,Draw,3
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Alternative Corners,Other / Unknown,11,12
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Exact Total Goals,Goals total / Over-Under,0 Goals,8
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Team Total Goals Away,Goals total / Over-Under,0.5,6
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,1st Half Handicap,Handicap / Spread,1 (-1),2
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Team Total Goals Home,Goals total / Over-Under,0.5,6
odds_multi_extra_3_latest.json,67878230,Peninsula Power FC,Gold Coast Knights,Football,Australia - Queensland NPL,Bet365,Corners 2-Way,Other / Unknown,9.5,1
